tweet_id,timestamp,source,text,rating_numerator,rating_denominator,name,stage,favorite_count,retweet_count,jpg_url
793226087023144960,2016-10-31 23:00:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 https://t.co/hFxxBCWlwj",11,10,Juno,None,105,42,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg
793210959003287553,2016-10-31 22:00:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution https://t.co/etL8FHBrh8,10,10,Maude,None,105,42,https://pbs.twimg.com/media/CwINKJeW8AYHVkn.jpg
793195938047070209,2016-10-31 21:00:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo https://t.co/YSi6K1firY,12,10,Lily,puppo,105,42,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg
793180763617361921,2016-10-31 20:00:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,11,10,Newt,None,105,42,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg
793165685325201412,2016-10-31 19:00:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on https://t.co/IbzT7DJvBo,12,10,Benji,None,105,42,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg
793150605191548928,2016-10-31 18:00:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,11,10,Nida,None,105,42,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg
793120401413079041,2016-10-31 16:00:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",11,10,Robin,None,105,42,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg
792883833364439040,2016-10-31 00:20:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 https://t.co/v17mFm0Ftz,12,10,Bailey,None,105,42,https://pbs.twimg.com/media/CwDjoH3WAAIniIs.jpg
792773781206999040,2016-10-30 17:02:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,12,10,Monster,None,105,42,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg
792394556390137856,2016-10-29 15:55:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,12,10,BeBe,None,105,42,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg
792050063153438720,2016-10-28 17:07:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 https://t.co/S3f1SYylzu,11,10,Remus,None,105,42,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg
791406955684368384,2016-10-26 22:31:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets https://t.co/Zcw9Sccctc,12,10,Levi,None,105,42,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg
791312159183634433,2016-10-26 16:14:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket https://t.co/GGJvxYt3xK,12,10,Mabel,None,105,42,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg
791026214425268224,2016-10-25 21:18:40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Alfie. He's touching a butt. Couldn't be happier. 11/10 https://t.co/gx3xF5mZbo,11,10,Alfie,None,105,42,https://pbs.twimg.com/media/CpmyNumW8AAAJGj.jpg
790987426131050500,2016-10-25 18:44:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Misty. She has a cowboy hat on her nose. 12/10 https://t.co/Eno0mypHIr,12,10,Misty,None,105,42,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg
790946055508652032,2016-10-25 16:00:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI,12,10,Betty,puppo,105,42,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg
790723298204217344,2016-10-25 01:14:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v,12,10,Happy,None,105,42,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg
790698755171364864,2016-10-24 23:37:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7,12,10,Mosby,None,105,42,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg
790581949425475584,2016-10-24 15:53:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary https://t.co/Fd5WFDTMH4,11,10,Duke,None,105,42,https://pbs.twimg.com/media/Cvi2FiKWgAAif1u.jpg
790337589677002753,2016-10-23 23:42:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Maggie. She can hear your cells divide. 12/10 can also probably fly https://t.co/ovE2hqXryV,12,10,Maggie,None,105,42,https://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg
790277117346975746,2016-10-23 19:42:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,11,10,Bruce,None,105,42,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg
789986466051088384,2016-10-23 00:27:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v,12,10,Happy,None,105,42,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg
789628658055020548,2016-10-22 00:45:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Eli. He can fly. 13/10 magical af https://t.co/huPSJJ7FDI,13,10,Eli,None,105,42,https://pbs.twimg.com/media/CvVTEnPXYAAWLyL.jpg
789599242079838210,2016-10-21 22:48:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af https://t.co/0R4meWXFOx,12,10,Brownie,None,105,42,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg
789530877013393408,2016-10-21 18:16:44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,12,10,Rizzy,None,105,42,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg
789268448748703744,2016-10-21 00:53:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS,10,10,Stella,None,105,42,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg
788908386943430656,2016-10-20 01:03:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af https://t.co/3BXh073tDm",11,10,Lucy,None,105,42,https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg
788765914992902144,2016-10-19 15:37:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,12,10,Butter,None,105,42,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg
788412144018661376,2016-10-18 16:11:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S,11,10,Dexter,None,105,42,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg
788150585577050112,2016-10-17 22:51:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,13,10,Leo,None,105,42,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg
787810552592695296,2016-10-17 00:20:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc,11,10,Frank,None,105,42,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg
787717603741622272,2016-10-16 18:11:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,13,10,Tonks,puppo,105,42,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg
787397959788929025,2016-10-15 21:01:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug https://t.co/lHVHGdDzb3,11,10,Moose,None,105,42,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg
787322443945877504,2016-10-15 16:01:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 https://t.co/lsrR83SiVp,10,10,Lincoln,None,105,42,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg
786963064373534720,2016-10-14 16:13:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,12,10,Rory,None,105,42,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg
786709082849828864,2016-10-13 23:23:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wuqaPS",75,10,Logan,None,105,42,https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg
786595970293370880,2016-10-13 15:54:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,11,10,Dale,None,105,42,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg
786363235746385920,2016-10-13 00:29:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,13,10,Rizzo,doggo,105,42,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg
786233965241827333,2016-10-12 15:55:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution https://t.co/78c9W8kLFh,11,10,Mattie,None,105,42,https://pbs.twimg.com/media/CulDnZpWcAAGbZ-.jpg
786036967502913536,2016-10-12 02:53:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,11,10,Scout,None,105,42,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg
785927819176054784,2016-10-11 19:39:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lucy. She's strives to be the best potato she can be. 12/10 would boop https://t.co/lntsj7Fc4Y,12,10,Lucy,None,105,42,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg
785872687017132033,2016-10-11 16:00:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his https://t.co/1j9kLGb4wV,12,10,Rusty,None,105,42,https://pbs.twimg.com/ext_tw_video_thumb/785872596088811520/pu/img/5O-_BgqdFQu_2Bt7.jpg
785639753186217984,2016-10-11 00:34:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 10/10 would pet cautiously https://t.co/f2wmLZTPHd,10,10,Pinot,doggo,105,42,https://pbs.twimg.com/media/CucnLmeWAAALOSC.jpg
785533386513321988,2016-10-10 17:32:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af https://t.co/h4jhlH4EyG,11,10,Dallas,None,105,42,https://pbs.twimg.com/media/CubGchjXEAA6gpw.jpg
785264754247995392,2016-10-09 23:44:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Doc. He requested to be carried around like that. 12/10 anything for Doc https://t.co/mWYACm4qnx,12,10,Doc,None,105,42,https://pbs.twimg.com/media/CuXSHNnWcAIWEwn.jpg
785170936622350336,2016-10-09 17:31:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10 https://t.co/cubFg7F4qQ,11,10,Hero,None,105,42,https://pbs.twimg.com/media/CuV8yfxXEAAUlye.jpg
784826020293709826,2016-10-08 18:41:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft https://t.co/AsykOwMrXQ,13,10,Rusty,None,105,42,https://pbs.twimg.com/media/CuRDF-XWcAIZSer.jpg
784517518371221505,2016-10-07 22:15:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day https://t.co/p6fgYe2dB6,11,10,Frankie,None,105,42,https://pbs.twimg.com/media/CuMqhGrXYAQwRqU.jpg
784431430411685888,2016-10-07 16:33:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,12,10,Stormy,None,105,42,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg
783839966405230592,2016-10-06 01:23:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/10 https://t.co/8TCQcsZCZ8,13,10,Riley,None,105,42,https://pbs.twimg.com/media/CuDCSM-XEAAJw1W.jpg
783821107061198850,2016-10-06 00:08:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af https://t.co/STcPjiNAHp,12,10,Mairi,None,105,42,https://pbs.twimg.com/media/CuCxIzyWEAQTnQA.jpg
783695101801398276,2016-10-05 15:47:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free https://t.co/kCRKlFg4AY,12,10,Loomis,None,105,42,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg
783466772167098368,2016-10-05 00:40:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet https://t.co/s8W8Del9HQ,11,10,Finn,None,105,42,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg
783391753726550016,2016-10-04 19:42:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,13,10,Godi,None,105,42,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg
783347506784731136,2016-10-04 16:46:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Kenny. He just wants to be included in the happenings. 11/10 https://t.co/2S6oye3XqK,11,10,Kenny,None,105,42,https://pbs.twimg.com/media/CVuQ2LeUsAAIe3s.jpg
783334639985389568,2016-10-04 15:55:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,12,10,Dave,None,105,42,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg
783085703974514689,2016-10-03 23:25:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats https://t.co/IsqyvbjFgM,11,10,Earl,None,105,42,https://pbs.twimg.com/media/Ct4URfWUAAQ7lKe.jpg
782969140009107456,2016-10-03 15:42:44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX,12,10,Cali,None,105,42,https://pbs.twimg.com/media/Ct2qO5PXEAE6eB0.jpg
782747134529531904,2016-10-03 01:00:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,11,10,Deacon,doggo,105,42,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg
782722598790725632,2016-10-02 23:23:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",10,10,Penny,None,105,42,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg
782598640137187329,2016-10-02 15:10:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 https://t.co/BIUchFwHqn,11,10,Timmy,None,105,42,https://pbs.twimg.com/media/CtxZTtxUMAEduGo.jpg
782305867769217024,2016-10-01 19:47:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,12,10,Sampson,doggo,105,42,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg
782021823840026624,2016-10-01 00:58:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 https://t.co/oHKJHghrp5,12,10,Harper,None,105,42,https://pbs.twimg.com/media/CdHwZd0VIAA4792.jpg
781955203444699136,2016-09-30 20:33:43,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chipson. He weighed in at .3 ounces and is officially super h*ckin smol. Space-saving af. 11/10 would snug delicately https://t.co/FjEsk7A1JV,11,10,Chipson,None,105,42,https://pbs.twimg.com/media/CtoQGu4XgAQgv5m.jpg
781251288990355457,2016-09-28 21:56:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well https://t.co/xIYsa6LPA4,11,10,Oakley,None,105,42,https://pbs.twimg.com/media/CteP5H5WcAEhdLO.jpg
780858289093574656,2016-09-27 19:54:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first https://t.co/YElO4hvXI6",10,10,Dash,None,105,42,https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg
780800785462489090,2016-09-27 16:06:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet https://t.co/KQzSR8eCsw,11,10,Koda,None,105,42,https://pbs.twimg.com/media/CtX2Kr9XYAAuxrM.jpg
780601303617732608,2016-09-27 02:53:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,12,10,Hercules,None,105,42,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg
780496263422808064,2016-09-26 19:56:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Bell. She likes holding hands. 12/10 would definitely pet with other hand https://t.co/BXIuvkQO9b,12,10,Bell,None,105,42,https://pbs.twimg.com/media/Ck2d7tJWUAEPTL3.jpg
780459368902959104,2016-09-26 17:29:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm",11,10,Bear,None,105,42,https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg
779834332596887552,2016-09-25 00:06:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,11,10,Scout,None,105,42,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg
779123168116150273,2016-09-23 01:00:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Reggie. He hugs everyone he meets. 12/10 keep spreading the love Reggie https://t.co/uMfhduaate,12,10,Reggie,None,105,42,https://pbs.twimg.com/media/CtAAYizW8AAWzBZ.jpg
778990705243029504,2016-09-22 16:13:51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af https://t.co/vyx1X5eyWI,11,10,Jay,None,105,42,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg
778748913645780993,2016-09-22 00:13:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly https://t.co/1dpEuALnY0",11,10,Mya,None,105,42,https://pbs.twimg.com/media/Cs6r_-kVIAALh1p.jpg
778650543019483137,2016-09-21 17:42:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10 https://t.co/KYZkPuiC1l",10,10,Strider,None,105,42,https://pbs.twimg.com/media/Cs5ShihWEAAH2ti.jpg
778624900596654080,2016-09-21 16:00:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Penny. She's a sailor pup. 11/10 would take to the open seas with https://t.co/0rRxyBQt32,11,10,Penny,None,105,42,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg
778383385161035776,2016-09-21 00:00:35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet https://t.co/zP1IvAATWv,13,10,Nala,None,105,42,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg
778286810187399168,2016-09-20 17:36:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort https://t.co/hhTfnPrWfb,11,10,Stanley,None,105,42,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg
778027034220126208,2016-09-20 00:24:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back https://t.co/QFaUiIHxHq,27,10,Sophie,pupper,105,42,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg
777885040357281792,2016-09-19 15:00:20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in https://t.co/pL7wbMRW7M,3,10,Wesley,None,105,42,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg
777641927919427584,2016-09-18 22:54:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Arnie. He's a Nova Scotian Fridge Floof. Rare af. 12/10 https://t.co/lprdOylVpS,12,10,Arnie,None,105,42,https://pbs.twimg.com/media/CmoPdmHW8AAi8BI.jpg
777621514455814149,2016-09-18 21:33:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely https://t.co/BnVTMtUeI3,12,10,Derek,None,105,42,https://pbs.twimg.com/media/Csqqoo5WEAAMTVW.jpg
